epoch,loss,accuracy,test_loss,test_accuracy
0,0.992402007086919,0.0,0.8731396897481039,0.0
1,0.6451810980932071,0.0,0.5280092696730907,0.0
2,0.3857582025588132,0.0,0.3718107259617402,0.0
3,0.27303257319503105,0.0,0.36372169494055784,0.0
4,0.2128052852797107,0.0,0.2751535237408601,0.0
5,0.1706349027271454,0.0,0.24982825251152882,0.0
6,0.15593998302490666,0.0,0.2716108802706003,0.0
7,0.14103201689879194,0.0,0.2381511926651001,0.0
8,0.12768921988586393,0.0,0.21135218183581644,0.0
9,0.11197953496593982,0.0,0.2109836470335722,0.0
10,0.11501332754806544,0.0,0.22043535815408596,0.0
11,0.10755516431974964,0.0,0.20978935850927463,0.0
12,0.10165326439668067,0.0,0.19705457641528204,0.0
13,0.09904016447790827,0.0,0.21496434624378497,0.0
14,0.09860039312535754,0.0,0.22681805204886657,0.0
15,0.08990173273755667,0.0,0.20063509161655718,0.0
16,0.08957566416714914,0.0,0.1933156790641638,0.0
17,0.08776571265815829,0.0,0.19107446332390493,0.0
18,0.07665237891845979,0.0,0.1993799307025396,0.0
19,0.07686772805531152,0.0,0.19543736449514443,0.0
20,0.08097076328256382,0.0,0.19884553967187038,0.0
21,0.08138429243654872,0.0,0.19661857875493857,0.0
22,0.07312079930964571,0.0,0.1995489803644327,0.0
23,0.07097939948569267,0.0,0.18909247420155084,0.0
24,0.07578918472147332,0.0,0.18854936240957335,0.0
25,0.07726680762313592,0.0,0.20435207451765353,0.0
26,0.08374602435371624,0.0,0.18572419380339292,0.0
27,0.06899730233439746,0.0,0.19654255890502378,0.0
28,0.07403281826722938,0.0,0.19599091132672933,0.0
29,0.07186330495796238,0.0,0.1884614467047728,0.0
30,0.06745761422476229,0.0,0.1839594992880638,0.0
31,0.07062638885914706,0.0,0.20027988998649213,0.0
32,0.0709817263055951,0.0,0.19730652668155158,0.0
33,0.06492815494017962,0.0,0.18252721070670164,0.0
34,0.06341985194460274,0.0,0.18216004666800684,0.0
35,0.06636869923050444,0.0,0.18828277139422986,0.0
36,0.07295658177015586,0.0,0.18044722975733188,0.0
37,0.06721124846416597,0.0,0.1799076716057383,0.0
38,0.0647936502399926,0.0,0.18415986137607923,0.0
39,0.06531308047795811,0.0,0.1823202666754906,0.0
40,0.06634092826145487,0.0,0.1840406829634538,0.0
41,0.059936517742104255,0.0,0.17929000808642462,0.0
42,0.07275528443278745,0.0,0.18354543585043687,0.0
43,0.059374245000071824,0.0,0.18359874948286092,0.0
44,0.0621849284059583,0.0,0.19271812874537247,0.0
45,0.06025876679296534,0.0,0.17216058132740167,0.0
46,0.06388695481179568,0.0,0.1796250161356651,0.0
47,0.05871959678524245,0.0,0.17820798963881457,0.0
48,0.06669259767603272,0.0,0.18144665801754364,0.0
49,0.05597531384466073,0.0,0.18514460260764912,0.0
50,0.06184615717770962,0.0,0.19999704065804297,0.0
51,0.07113822002429515,0.0,0.1912992110905739,0.0
52,0.06743159189444178,0.0,0.17703922078586543,0.0
53,0.06706541327114862,0.0,0.18057626012999278,0.0
54,0.06075651570259092,0.0,0.17607508442149714,0.0
55,0.05580569019254584,0.0,0.17783307219640568,0.0
56,0.06496953333799656,0.0,0.18472403989961514,0.0
57,0.06549136430168381,0.0,0.18498279541157758,0.0
58,0.06507350094705963,0.0,0.17422540894208047,0.0
59,0.05776614261020978,0.0,0.17946781475956625,0.0
60,0.06311265205462965,0.0,0.20640273929501957,0.0
61,0.05546801771896963,0.0,0.19021175099680057,0.0
62,0.05672925296060454,0.0,0.1787601911391203,0.0
63,0.060543347494855806,0.0,0.18937047012150288,0.0
64,0.060267444780597895,0.0,0.18291317857801914,0.0
65,0.06003008488243303,0.0,0.18651496876890844,0.0
66,0.056946516377278246,0.0,0.17517103175990856,0.0
67,0.054414827161683485,0.0,0.18203932462403408,0.0
68,0.0570881622350918,0.0,0.17602145915421155,0.0
69,0.06448393397015305,0.0,0.18180793380508056,0.0
70,0.058913719500056826,0.0,0.18334115712115398,0.0
71,0.05853781581390649,0.0,0.18161667310274565,0.0
72,0.055074835617023594,0.0,0.1815788887727719,0.0
73,0.06023715105122672,0.0,0.1824269684461447,0.0
74,0.05722761996842634,0.0,0.1820189769451435,0.0
75,0.05797255598008633,0.0,0.1758826455961053,0.0
76,0.06652421047105096,0.0,0.18129316703058207,0.0
77,0.05832408810517965,0.0,0.18413677661178204,0.0
78,0.06115608348045498,0.0,0.17449897556350782,0.0
79,0.0555257391041288,0.0,0.18074792021742234,0.0
80,0.05559728808629398,0.0,0.18496100733486506,0.0
81,0.05442830115162696,0.0,0.17424294022986522,0.0
82,0.0553062348984755,0.0,0.18888630546056306,0.0
83,0.06081680634703774,0.0,0.18331579971485412,0.0
84,0.059724476103348516,0.0,0.17522954245885977,0.0
85,0.05222382278701004,0.0,0.17345418207920515,0.0
86,0.05230362170214693,0.0,0.1777826124945512,0.0
87,0.054299364188829295,0.0,0.1767732913677509,0.0
88,0.061285107768176555,0.0,0.17288044116531426,0.0
89,0.058861831843387336,0.0,0.19630510503282914,0.0
90,0.05759121533125066,0.0,0.1743592100504499,0.0
91,0.05424916331853288,0.0,0.17747957717913848,0.0
92,0.0564584156516223,0.0,0.19938137181676352,0.0
93,0.05277000083319413,0.0,0.2170750220807699,0.0
94,0.05584935406939341,0.0,0.18219535826490477,0.0
95,0.05602484817455451,0.0,0.2447822313182629,0.0
96,0.0557589644449763,0.0,0.19397884893875855,0.0
97,0.05823658063309267,0.0,0.1919472415286761,0.0
98,0.05295241606878475,0.0,0.1748370612756564,0.0
99,0.05684009796151748,0.0,0.1739649738256748,0.0
100,0.05730918654724239,0.0,0.20519522491555947,0.0
101,0.056317822667411886,0.0,0.17448971391870424,0.0
102,0.05099363999369626,0.0,0.17550507144859204,0.0
103,0.058637422554266565,0.0,0.18803900394302148,0.0
104,0.04804115020669997,0.0,0.1717976929906469,0.0
105,0.05344293993235064,0.0,0.1639721140695306,0.0
106,0.05445240310823115,0.0,0.17259568434495193,0.0
107,0.05463972094450863,0.0,0.17783792230945367,0.0
108,0.05751200050312596,0.0,0.22126351497494257,0.0
109,0.05215079110348597,0.0,0.17225174648830524,0.0
110,0.057669455740744106,0.0,0.17744126765487286,0.0
111,0.056706838976914205,0.0,0.18344394067445627,0.0
112,0.05395980288113396,0.0,0.1845373592984218,0.0
113,0.05789806644987458,0.0,0.19953141719675982,0.0
114,0.04953410747335651,0.0,0.23322882044773835,0.0
115,0.048026842020380385,0.0,0.1850709981070115,0.0
116,0.0503229102692925,0.0,0.17096031772402617,0.0
