epoch,loss,accuracy,test_loss,test_accuracy
0,0.6134828137090573,0.0,0.4260754860364474,0.0
1,0.3643488444101352,0.0,0.3551797949923919,0.0
2,0.3030005846387492,0.0,0.3048261074492565,0.0
3,0.2576458612815119,0.0,0.27590495347976685,0.0
4,0.2349986654276458,0.0,0.28018861149366087,0.0
5,0.21471701977917781,0.0,0.2543496058250849,0.0
6,0.19786932519995248,0.0,0.24628276392244375,0.0
7,0.19481051032646343,0.0,0.23274891708905882,0.0
8,0.18087304863505638,0.0,0.22536185670357484,0.0
9,0.16689140546637085,0.0,0.22001451053298438,0.0
10,0.15973637546770847,0.0,0.22241847689908284,0.0
11,0.1555207480604832,0.0,0.2136242944174088,0.0
12,0.147076315461443,0.0,0.22607611019450885,0.0
13,0.14360882791403967,0.0,0.20604848059324118,0.0
14,0.1379522874664802,0.0,0.2031520539178298,0.0
15,0.13340914937166068,0.0,0.18480556959716174,0.0
16,0.12391915200994565,0.0,0.19551016848820907,0.0
17,0.12796548798751944,0.0,0.1925538550489224,0.0
18,0.1158932084396768,0.0,0.18469161941454962,0.0
19,0.11124018440023065,0.0,0.19247310307736581,0.0
20,0.10998742173139292,0.0,0.18189492664084986,0.0
21,0.11782932113139676,0.0,0.17787865176796913,0.0
22,0.10582366078877105,0.0,0.17708063598435658,0.0
23,0.1059902127688894,0.0,0.18598955497145653,0.0
24,0.10462195189813009,0.0,0.17895815564462772,0.0
25,0.10197373454530652,0.0,0.17498915878912577,0.0
26,0.10601147083350672,0.0,0.1705644612128918,0.0
27,0.10404799894716305,0.0,0.17673092278150412,0.0
28,0.09873520421723907,0.0,0.17117902736824292,0.0
29,0.10210958450960998,0.0,0.16978276119782373,0.0
30,0.09634748799726367,0.0,0.17072614060285,0.0
31,0.10086288564623548,0.0,0.1733414830210117,0.0
32,0.0924921186390118,0.0,0.17036497549941906,0.0
33,0.09329513078913666,0.0,0.17020292565799677,0.0
34,0.08904092156220801,0.0,0.16858908254653215,0.0
35,0.09392131148622586,0.0,0.1708226761279198,0.0
36,0.09905869093759415,0.0,0.1735567728487345,0.0
37,0.09065695916517423,0.0,0.17781362725565067,0.0
38,0.08882412515007533,0.0,0.16922668525232717,0.0
39,0.08765040996233718,0.0,0.16658300104049537,0.0
40,0.09057568875141442,0.0,0.17179753086887872,0.0
41,0.08598267289702423,0.0,0.17553427586188683,0.0
42,0.08699932135641575,0.0,0.1757491001716027,0.0
43,0.08453671958369131,0.0,0.18083853460848331,0.0
44,0.08651174621011776,0.0,0.16415871106661284,0.0
45,0.08579322776327339,0.0,0.16948378530259317,0.0
46,0.08457765757786827,0.0,0.1647504728574019,0.0
47,0.0893062787452856,0.0,0.1709913041156072,0.0
48,0.08599592598441702,0.0,0.17618203148818934,0.0
49,0.08875989512755321,0.0,0.1706074716953131,0.0
50,0.08506092565277448,0.0,0.17893242227056852,0.0
51,0.08171346351110305,0.0,0.17177623997514063,0.0
52,0.08332173284501411,0.0,0.17065537892855132,0.0
53,0.07961692775671299,0.0,0.1682314336156616,0.0
54,0.07909129805361423,0.0,0.17229250001792723,0.0
55,0.08600350114731835,0.0,0.17356466516279256,0.0
56,0.08463975878504033,0.0,0.16760582749087077,0.0
57,0.08487569276565829,0.0,0.1778185645548197,0.0
58,0.08454879464653249,0.0,0.1699298361602884,0.0
59,0.0769935014944237,0.0,0.17344091503092876,0.0
60,0.07895428030930746,0.0,0.17136983645076936,0.0
61,0.08225918614054815,0.0,0.16874719239198244,0.0
62,0.07693741771464165,0.0,0.1755023331453021,0.0
63,0.08152140649214673,0.0,0.16914826774826416,0.0
64,0.08290692777910198,0.0,0.1796433965747173,0.0
65,0.07633391787441304,0.0,0.17246793253490558,0.0
66,0.07548864350582545,0.0,0.1710107481250396,0.0
67,0.07859529703497313,0.0,0.16999035242658395,0.0
68,0.08068791784059542,0.0,0.16965553465370947,0.0
69,0.08011886404039195,0.0,0.17957602040125772,0.0
70,0.08245203495383836,0.0,0.17433085607794616,0.0
71,0.07966160530654284,0.0,0.16918938807570016,0.0
72,0.08099664077879144,0.0,0.1649832302131332,0.0
73,0.07602235466206017,0.0,0.16987623919088107,0.0
74,0.08132131116536374,0.0,0.17662173595566016,0.0
75,0.07868661899836017,0.0,0.1666732863164865,0.0
76,0.07901758799114479,0.0,0.1757534554658028,0.0
77,0.0746166515074527,0.0,0.17779648175033239,0.0
78,0.07899326827520362,0.0,0.17235562907388577,0.0
79,0.07510266881077908,0.0,0.16990476545806116,0.0
80,0.07614916254085703,0.0,0.1640303901468332,0.0
81,0.07427878767395249,0.0,0.17227005313795346,0.0
82,0.07182522723451257,0.0,0.17155470785040122,0.0
83,0.07894787203986198,0.0,0.17499967005390388,0.0
84,0.07792396239864711,0.0,0.17930877022445202,0.0
85,0.0768093636008696,0.0,0.17692180952200523,0.0
86,0.07939381633276263,0.0,0.16863633506000042,0.0
87,0.07689186087093101,0.0,0.1808540545977079,0.0
88,0.0749729974464012,0.0,0.17384760597577462,0.0
89,0.07599193991448444,0.0,0.17245783628179476,0.0
90,0.07804195732415582,0.0,0.16872957334495509,0.0
91,0.07249878464230838,0.0,0.1690053095897803,0.0
92,0.07590366720866698,0.0,0.17622920197363084,0.0
93,0.07553919335791412,0.0,0.1676355070935992,0.0
94,0.07427522572330557,0.0,0.1692805436368172,0.0
95,0.06992278314338854,0.0,0.1719928409617681,0.0
96,0.07922751034717433,0.0,0.17475462833849284,0.0
97,0.08130587221015818,0.0,0.16619097126217988,0.0
98,0.07515115551471424,0.0,0.17333680061766735,0.0
99,0.08140802309991649,0.0,0.16766176329782376,0.0
100,0.06979777194702855,0.0,0.17262335866689682,0.0
101,0.07618167167171262,0.0,0.17008698939417416,0.0
102,0.07492480417176221,0.0,0.16969803491464028,0.0
103,0.07018079194956674,0.0,0.17512560205963942,0.0
104,0.06979339371005502,0.0,0.18169372242230636,0.0
105,0.07405033016290802,0.0,0.1778015663417486,0.0
106,0.0757487487191191,0.0,0.17672155883449775,0.0
107,0.07039024031613596,0.0,0.18111629268297783,0.0
108,0.07600737724883053,0.0,0.17708968055936006,0.0
109,0.07107400906702074,0.0,0.17220923361869958,0.0
110,0.07098925282927947,0.0,0.17639551039498585,0.0
111,0.0742120559219844,0.0,0.17390444717155054,0.0
112,0.07196473275633672,0.0,0.17653661507826585,0.0
113,0.07875947713350448,0.0,0.17008274829444978,0.0
114,0.07405308601804651,0.0,0.17050029709935188,0.0
115,0.07654145930428058,0.0,0.17279620540256685,0.0
116,0.07727782322595325,0.0,0.17654805515821165,0.0
117,0.07659565783643092,0.0,0.1692978526250674,0.0
118,0.06574927515780124,0.0,0.17740045674145222,0.0
119,0.07703714806120843,0.0,0.1769255090218324,0.0
120,0.07319846436775361,0.0,0.16954955838334101,0.0
121,0.07547107656808713,0.0,0.17240290716290474,0.0
122,0.07483206486974198,0.0,0.1817956013748279,0.0
123,0.0760153790917964,0.0,0.16996234125242785,0.0
124,0.07391212426591665,0.0,0.17306447415970838,0.0
125,0.07344258864983343,0.0,0.18080926321160334,0.0
126,0.07257065282633099,0.0,0.17898000547519097,0.0
127,0.07566160289570689,0.0,0.17645164034687555,0.0
128,0.0759317314861199,0.0,0.18361047927576762,0.0
129,0.07065941693368726,0.0,0.17838694226856416,0.0
130,0.07267221779777454,0.0,0.16533249301406053,0.0
131,0.07443502634011495,0.0,0.1768028847873211,0.0
132,0.07259129309274542,0.0,0.1770498029027994,0.0
133,0.07321282499469817,0.0,0.16895797777061278,0.0
134,0.07305995285367736,0.0,0.1682246122509241,0.0
135,0.07343523982518281,0.0,0.17334449319885328,0.0
136,0.0688673802293264,0.0,0.17703765358489293,0.0
137,0.07404110200094202,0.0,0.168820644227358,0.0
138,0.06773709387590106,0.0,0.17051313086771047,0.0
139,0.07107735983131883,0.0,0.1722131076340492,0.0
140,0.06995271023613615,0.0,0.17597401414353114,0.0
141,0.07402933088955112,0.0,0.17265396278638107,0.0
142,0.06776751225921683,0.0,0.175822913288497,0.0
143,0.07328889748224846,0.0,0.17744675321647754,0.0
144,0.07357089234014544,0.0,0.1801280640782072,0.0
145,0.07363182017937876,0.0,0.17401400194145167,0.0
146,0.07090196930445157,0.0,0.17391575314104557,0.0
147,0.06805181457625273,0.0,0.17629211123746175,0.0
148,0.07186730975249353,0.0,0.17265330169063348,0.0
149,0.07594046046814093,0.0,0.16927734146324488,0.0
150,0.07235044654673682,0.0,0.18660708459524009,0.0
151,0.0696971522590432,0.0,0.16929387860000134,0.0
152,0.07554746403967819,0.0,0.17203678047427765,0.0
153,0.07341175101912366,0.0,0.17391407016951305,0.0
154,0.07123216414430107,0.0,0.16808785526798323,0.0
155,0.07545439792402948,0.0,0.1872903641599875,0.0
156,0.0703879274481621,0.0,0.16927323647989675,0.0
157,0.06975232608293971,0.0,0.16417480281625801,0.0
158,0.06778059434145689,0.0,0.16536384319456723,0.0
159,0.06996639863623735,0.0,0.16750060609326914,0.0
160,0.07254634648919679,0.0,0.17125595461290616,0.0
161,0.06909313132592405,0.0,0.17334874246556026,0.0
162,0.06694343782818088,0.0,0.16902119365449136,0.0
163,0.07234569650609046,0.0,0.1790007808460639,0.0
164,0.07255248710190734,0.0,0.16445808743055051,0.0
165,0.0701114460422944,0.0,0.16897735837846994,0.0
166,0.06979042106272224,0.0,0.16622638329863548,0.0
167,0.07314449357531536,0.0,0.1718668517871545,0.0
168,0.06774220081905906,0.0,0.1655998440602651,0.0
169,0.0726064435349634,0.0,0.164955595938059,0.0
170,0.06649315232733408,0.0,0.16463879538843265,0.0
171,0.07158592997942693,0.0,0.17800889579722515,0.0
172,0.06716396112460643,0.0,0.17831476104374117,0.0
173,0.06633023486938328,0.0,0.1670156714434807,0.0
174,0.06941896660898167,0.0,0.1743861466932755,0.0
175,0.06914849539036648,0.0,0.17152568905685955,0.0
176,0.07020020058665138,0.0,0.16917461858919033,0.0
177,0.07253455345590527,0.0,0.15967215669269746,0.0
178,0.0673737045055112,0.0,0.1676285650867682,0.0
179,0.06939784409657407,0.0,0.17221922026230738,0.0
180,0.06961608187367137,0.0,0.16682271773998553,0.0
181,0.06842477333087188,0.0,0.1672040966267769,0.0
182,0.07033420601286568,0.0,0.16572855412960052,0.0
183,0.06650905220661886,0.0,0.16633412027015135,0.0
184,0.07220927463808599,0.0,0.17592538764270452,0.0
185,0.07269497796033438,0.0,0.1668611323604217,0.0
186,0.06500131517756157,0.0,0.17336716130375862,0.0
187,0.07070938423455048,0.0,0.17094928556336805,0.0
188,0.06715672065575536,0.0,0.16490481793880463,0.0
189,0.06883908079292339,0.0,0.1611893162704431,0.0
190,0.06389487481031281,0.0,0.16769544493693572,0.0
191,0.06995597013379805,0.0,0.1766131537464949,0.0
192,0.06876792584975752,0.0,0.16918958050127214,0.0
193,0.07206402247091039,0.0,0.17497109335202438,0.0
194,0.07194837936773323,0.0,0.17046376504004002,0.0
195,0.06463201631469509,0.0,0.16584651430065817,0.0
196,0.0701195997132275,0.0,0.17066895976089513,0.0
197,0.07030192323817083,0.0,0.1679743597140679,0.0
198,0.074679716454389,0.0,0.17423725328766382,0.0
199,0.07048728614329146,0.0,0.1718986169076883,0.0
200,0.06821831071283668,0.0,0.1693599310775216,0.0
201,0.06472720572044356,0.0,0.15946799072508627,0.0
202,0.06316401350956696,0.0,0.1691123669823775,0.0
203,0.07023070192036147,0.0,0.17540300365250844,0.0
204,0.06884011666541202,0.0,0.16986054712190077,0.0
205,0.06814694751161508,0.0,0.17991941837737194,0.0
206,0.06737528019584715,0.0,0.16173419155753577,0.0
207,0.06955084257508413,0.0,0.16993989071880394,0.0
208,0.06938564433501317,0.0,0.1659436450841335,0.0
209,0.06775207970685397,0.0,0.16889392240689352,0.0
210,0.06732579120972122,0.0,0.1719684682499904,0.0
211,0.06843100181924036,0.0,0.17531670579830042,0.0
212,0.06756332440552516,0.0,0.16746227658138826,0.0
213,0.0699636527390864,0.0,0.16859550602160966,0.0
214,0.06510947330389172,0.0,0.1682679816507376,0.0
215,0.06751568704091299,0.0,0.1624103359018381,0.0
216,0.06411354664641504,0.0,0.171385294972704,0.0
217,0.06743325790963493,0.0,0.16447386317528212,0.0
218,0.06493181887512597,0.0,0.17191250822865045,0.0
219,0.06052445566568237,0.0,0.1683110944353617,0.0
220,0.06587761646817224,0.0,0.17012843446662793,0.0
221,0.0646809840019649,0.0,0.1695392236400109,0.0
222,0.06787416393546244,0.0,0.16689749162357587,0.0
223,0.07027181888966319,0.0,0.17144080953529248,0.0
224,0.06744339033209074,0.0,0.16319804896528906,0.0
225,0.07536562729197052,0.0,0.16120274150027677,0.0
226,0.06742705325954236,0.0,0.16573195345699787,0.0
227,0.06966290904137377,0.0,0.16614766476246026,0.0
228,0.064177944450281,0.0,0.1660691608603184,0.0
229,0.06322105982913993,0.0,0.17543916232310808,0.0
230,0.06624251909446545,0.0,0.1645913479419855,0.0
231,0.0713149044985095,0.0,0.1642779318185953,0.0
232,0.06625413677046219,0.0,0.16564892289730218,0.0
233,0.0676994184927585,0.0,0.1643103537364648,0.0
234,0.06393185855211833,0.0,0.1616543338705714,0.0
235,0.06312925337204853,0.0,0.16462471307470247,0.0
236,0.0650685678433197,0.0,0.16633355954232124,0.0
237,0.07226604377277769,0.0,0.16768569900439337,0.0
238,0.06586276271487944,0.0,0.16190694358486396,0.0
239,0.06784043417204745,0.0,0.16710848089020985,0.0
240,0.06473168874911678,0.0,0.16859322829315296,0.0
241,0.0647860953064922,0.0,0.16950533324136183,0.0
242,0.06628581049601333,0.0,0.16332797018381265,0.0
243,0.06607560308363575,0.0,0.16406277753412724,0.0
244,0.0650735687231645,0.0,0.1681477133757793,0.0
245,0.06489445909392089,0.0,0.1701975964869444,0.0
246,0.06907041494448024,0.0,0.16882707142772582,0.0
247,0.06497210977025904,0.0,0.17044307993581662,0.0
248,0.06497962440614803,0.0,0.16054231487214565,0.0
249,0.06014795851213141,0.0,0.15569249741159952,0.0
250,0.07117372059012549,0.0,0.16150478445566618,0.0
251,0.06556026059059569,0.0,0.16088892992299336,0.0
252,0.06209830344260599,0.0,0.161921719662272,0.0
253,0.0673734817492704,0.0,0.1592655940554463,0.0
254,0.06284252932975785,0.0,0.1594150666720592,0.0
255,0.06202180414962081,0.0,0.1704496298558437,0.0
256,0.06211646012245463,0.0,0.1685266888772066,0.0
257,0.061965648944561295,0.0,0.16405916099364942,0.0
258,0.06298385012465027,0.0,0.1599315581126855,0.0
259,0.06470583343448547,0.0,0.1719712934528406,0.0
260,0.06784027933071439,0.0,0.16685480896670085,0.0
261,0.06690442388375792,0.0,0.16223452175752476,0.0
262,0.06440037589233655,0.0,0.165174099115225,0.0
263,0.06872670707077934,0.0,0.16783878293174964,0.0
264,0.06573287420906126,0.0,0.1626907717436552,0.0
265,0.06504787180501108,0.0,0.16584954711680228,0.0
266,0.06543556724388438,0.0,0.16654484833662325,0.0
267,0.06548559757021184,0.0,0.1648818665685562,0.0
268,0.06450911929221967,0.0,0.16553319632433927,0.0
269,0.06233050188837716,0.0,0.16856901419277376,0.0
270,0.06340878526680171,0.0,0.16094664570230705,0.0
271,0.06395387858188209,0.0,0.16402977146208286,0.0
272,0.06565347001350556,0.0,0.17003306316641661,0.0
273,0.06190609620310939,0.0,0.16125389317480418,0.0
274,0.06282038094762427,0.0,0.16770854914704195,0.0
275,0.06139706621448008,0.0,0.16563192754983902,0.0
276,0.06427140464970413,0.0,0.16257061236179793,0.0
277,0.061916034328393064,0.0,0.17036538284558517,0.0
278,0.059994844083960816,0.0,0.1622720307742174,0.0
279,0.060212452054167025,0.0,0.1660995244120176,0.0
280,0.06378301336035992,0.0,0.16133268220493427,0.0
281,0.06787894085909311,0.0,0.15752295003487513,0.0
282,0.06645307430209449,0.0,0.158167434283174,0.0
283,0.06381457506750639,0.0,0.16091911064890715,0.0
284,0.06426253163506492,0.0,0.16666926644169366,0.0
285,0.06291147683693382,0.0,0.1710941523600083,0.0
286,0.06334951110721494,0.0,0.15957924566016748,0.0
287,0.06535461740210079,0.0,0.16343271603377965,0.0
288,0.06303923714977618,0.0,0.1690358164935158,0.0
289,0.061881956008549496,0.0,0.1614714339375496,0.0
290,0.06645327875426468,0.0,0.16396067907603887,0.0
291,0.06456173488941903,0.0,0.16292138068148723,0.0
292,0.06328053994534108,0.0,0.17118987856576076,0.0
293,0.0683328143070237,0.0,0.16406052444989866,0.0
294,0.06391144221505293,0.0,0.16935075948444697,0.0
295,0.06108362102307952,0.0,0.16396853413719398,0.0
296,0.06176263393941694,0.0,0.16663116273971704,0.0
297,0.06062237570921962,0.0,0.16708912356541708,0.0
298,0.06379398094633451,0.0,0.16680043448622411,0.0
299,0.06618823195234515,0.0,0.16699601136721098,0.0
300,0.06822648030132629,0.0,0.16206191738064474,0.0
301,0.06179247504601685,0.0,0.16428224212275103,0.0
302,0.061109939294580654,0.0,0.16352876934867638,0.0
303,0.06126408632665586,0.0,0.1634559896416389,0.0
304,0.06593671103473753,0.0,0.1572531063396197,0.0
305,0.06177703789077126,0.0,0.15717561786564496,0.0
306,0.06363967060147283,0.0,0.16429876951644054,0.0
307,0.06592487261738054,0.0,0.17053125884670478,0.0
308,0.06514318941089396,0.0,0.16423015926892942,0.0
309,0.06049347328595244,0.0,0.1597984666721179,0.0
310,0.06000313039224308,0.0,0.16183326787386948,0.0
311,0.061947637577899374,0.0,0.1613088808953762,0.0
312,0.059570864675781474,0.0,0.15678381740760344,0.0
313,0.0616709708254068,0.0,0.16153994933343852,0.0
314,0.06070956565403881,0.0,0.16301499063578936,0.0
