epoch,loss,accuracy,test_loss,test_accuracy
0,0.9812782554385754,0.0,0.8433775896063218,0.0
1,0.6028482879583652,0.0,0.5552305871477494,0.0
2,0.34993301811986244,0.0,0.4502613094563668,0.0
3,0.25083511906604355,0.0,0.5162284546173536,0.0
4,0.19648220361425325,0.0,0.3058293615109645,0.0
5,0.1743290290200653,0.0,0.27099193962147605,0.0
6,0.15171514383445567,0.0,0.24465782696811053,0.0
7,0.13481952884019568,0.0,0.2372201496305374,0.0
8,0.11921415340083723,0.0,0.23711380491463038,0.0
9,0.113448803492177,0.0,0.21742760604963854,0.0
10,0.10284385626884894,0.0,0.22460418323484752,0.0
11,0.09744808608845162,0.0,0.21508523678550354,0.0
12,0.10805712051940365,0.0,0.2037619216224322,0.0
13,0.09381155396560924,0.0,0.21560792481670013,0.0
14,0.08963605074677616,0.0,0.21213656491958177,0.0
15,0.08817180797744256,0.0,0.19967709897229305,0.0
16,0.07971699051379871,0.0,0.19892600723184073,0.0
17,0.07553896275707163,0.0,0.2125511200955281,0.0
18,0.07745155291810918,0.0,0.1971252327068494,0.0
19,0.08343341366316263,0.0,0.18861351506068155,0.0
20,0.08123890195901577,0.0,0.19650034735409114,0.0
21,0.07153294393971849,0.0,0.19071065004055315,0.0
22,0.07265788829849604,0.0,0.19628303985183054,0.0
23,0.06969810347520532,0.0,0.2093933875171038,0.0
24,0.08099681582266036,0.0,0.19091726166124529,0.0
25,0.07120240541049637,0.0,0.18578909896314144,0.0
26,0.07123237099641791,0.0,0.20313182279754144,0.0
27,0.0662638870999217,0.0,0.18457668231656918,0.0
28,0.0702105848154483,0.0,0.18529135977419522,0.0
29,0.06495500382824013,0.0,0.18964187908344543,0.0
30,0.06987382860209507,0.0,0.18787781722270525,0.0
31,0.06782167039972802,0.0,0.18617113299954396,0.0
32,0.07104842256432256,0.0,0.18686204260358444,0.0
33,0.07024220049452896,0.0,0.1790530955275664,0.0
34,0.06515964957921264,0.0,0.1910025686598741,0.0
35,0.06851565115189609,0.0,0.18854175271609655,0.0
36,0.06889332582851729,0.0,0.19049092554129088,0.0
37,0.06698509215269811,0.0,0.20060341919843966,0.0
38,0.06375483768239903,0.0,0.18358393013477325,0.0
39,0.06768797448603436,0.0,0.1843393869124926,0.0
40,0.05731383153201582,0.0,0.1864335504718698,0.0
41,0.06385640970144707,0.0,0.18866676149459985,0.0
